code,income,White (%),Mixed/multiple ethnic groups (%),Asian/Asian British (%),Black/African/Caribbean/Black British (%),Other ethnic group (%),BAME (%),United Kingdom,Not United Kingdom,United Kingdom (%),Not United Kingdom (%)
E02000046,1100,62.7778564349427,5.42262494690641,23.4178111284157,3.99263768936712,4.38906980036812,37.2221435650573,3867,3196,54.7501061871726,45.2498938128274
E02000047,750,46.0564494856238,5.36358040974237,27.969752923591,15.7126527741141,4.89756440692869,53.9435505143762,5776,5597,50.7869515519212,49.2130484480788
E02000048,1090,63.8891718447591,4.6144443312621,19.3439951105226,6.2442701436284,5.90811856982785,36.1108281552409,6068,3749,61.8111439339921,38.188856066008
E02000049,690,38.4570151711161,7.69140303422322,17.7349170880866,29.6248382923674,6.49182641420675,61.5429848288839,4519,3984,53.1459484887687,46.8540515112313
E02000050,990,62.370826709062,5.88235294117647,18.7897456279809,9.13155802861685,3.82551669316375,37.629173290938,6254,3810,62.1422893481717,37.8577106518283
E02000051,1040,65.6990863883428,4.440846536371,18.2491037353996,5.25037585289696,6.36058748698971,34.3009136116572,4954,3693,57.2915462009946,42.7084537990054
E02000052,1120,73.4481336358012,5.32068467725304,11.5900185605279,6.17653124355537,3.46463188286245,26.5518663641988,6310,3388,65.0649618478037,34.9350381521963
E02000053,860,40.9681499367598,5.07071403932391,36.0584109463033,12.6250431183167,5.27768195929631,59.0318500632402,3724,4973,42.8193629987352,57.1806370012648
E02000054,1050,54.0383014154871,4.92645018040522,25.1734665556481,9.11740216486261,6.744379683597,45.9616985845129,3455,3751,47.9461559811268,52.0538440188732
E02000055,930,61.8778077268643,4.07906558849955,20.8984725965858,6.96316262353998,6.18149146451033,38.1221922731357,5450,5680,48.9667565139263,51.0332434860737
E02000056,1290,79.6786799826314,3.22405557967868,9.85670864090317,2.17108119843682,5.06947459834998,20.3213200173686,6137,3075,66.6196265740339,33.3803734259661
E02000057,1090,70.4168893639765,3.24692677712453,14.5777659005879,4.36932121859968,7.38909673971138,29.5831106360235,4175,3309,55.7856761090326,44.2143238909674
E02000058,1180,76.7808219178082,3.95303326810176,10.7827788649706,3.30724070450098,5.1761252446184,23.2191780821918,6174,4046,60.4109589041096,39.5890410958904
E02000059,780,42.2028874653409,4.99091691366287,36.2462950568888,11.2056601969596,5.35424036714791,57.7971125346591,4744,5715,45.358064824553,54.641935175447
E02000060,1020,72.6098901098901,2.71978021978022,12.9120879120879,3.40659340659341,8.35164835164835,27.3901098901099,6212,4708,56.8864468864469,43.1135531135531
E02000061,1230,66.2922750530388,4.99188818170473,18.445026831399,3.23224759765381,7.03856233620367,33.7077249469612,3937,4076,49.1326594284288,50.8673405715712
E02000062,860,49.3690851735016,5.63091482649842,22.4290220820189,15.3943217665615,7.17665615141956,50.6309148264984,3120,3220,49.211356466877,50.788643533123
E02000063,950,52.2737053507388,5.53722564911777,19.1938028977191,11.146177019079,11.8490890833453,47.7262946492612,3057,3914,43.8531057237125,56.1468942762875
E02000064,870,60.8514724711908,5.61779769526248,14.7407170294494,10.4353393085787,8.35467349551857,39.1485275288092,3270,2978,52.336747759283,47.663252240717
E02000065,800,43.3081137490217,4.68301591442734,6.95277850247848,43.7516305765719,1.30446125750065,56.6918862509783,4580,3086,59.7443255935299,40.2556744064701
E02000066,700,52.9094492272586,3.39176433979878,10.6420495799191,31.7913079556063,1.26542889741728,47.0905507727414,6231,3410,64.6302250803859,35.3697749196141
E02000067,760,69.5771428571429,3.57714285714286,9.07428571428572,16.4,1.37142857142857,30.4228571428571,6775,1975,77.4285714285714,22.5714285714286
E02000068,730,65.3086085544126,3.70871683811586,8.74390904168923,21.0341093665403,1.20465619924201,34.6913914455874,5447,1941,73.7276664861938,26.2723335138062
E02000069,810,74.3622860833064,2.74459154020019,10.0096867936713,12.1730707135938,0.710364869228285,25.6377139166936,5122,1072,82.69292864062,17.30707135938
E02000070,890,82.3873015873016,2.00634920634921,8.16507936507937,6.64126984126984,0.8,17.6126984126984,6878,997,87.3396825396825,12.6603174603175
E02000071,920,84.8904109589041,2.42465753424658,6.93150684931507,5.35616438356164,0.397260273972603,15.1095890410959,6543,757,89.6301369863014,10.3698630136986
E02000072,680,71.2544741776035,3.33219703425942,3.71569797170615,20.7346173512869,0.963013465144026,28.7455258223965,9413,2321,80.2198738708028,19.7801261291972
E02000073,990,83.8026855650877,1.70645281611339,8.85863483774711,4.67176426706453,0.960462513987318,16.1973144349123,9533,1191,88.8940693770981,11.1059306229019
E02000074,730,82.1423905943827,1.95950359242325,4.78118876551274,10.7119529719138,0.404964075767472,17.8576094056172,6698,957,87.4983670803396,12.5016329196604
E02000075,1000,88.4373427277303,1.62304982385506,6.61801711122295,2.91897332662305,0.402617010568697,11.5626572722698,7224,724,90.8907901358832,9.10920986411676
E02000077,900,82.8710213473092,1.77681196471942,9.70216029656142,4.6785120797648,0.971494311645149,17.1289786526908,6843,980,87.4728365077336,12.5271634922664
E02000078,1010,90.6327462491846,1.7351598173516,2.88323548597521,4.12263535551207,0.626223091976517,9.3672537508154,7099,566,92.6157860404436,7.38421395955643
E02000079,960,86.5861411315957,2.28862047043865,7.60330578512397,2.70820089001907,0.813731722822632,13.4138588684043,6889,976,87.5905912269549,12.4094087730451
E02000080,890,81.4952279957582,2.21633085896076,10.1484623541888,4.8356309650053,1.30434782608696,18.5047720042418,8060,1370,85.4718981972428,14.5281018027572
E02000081,890,89.55144416345,1.71702382536936,5.2575535738054,2.99480899773726,0.479169439637961,10.44855583655,6860,653,91.3083987754559,8.69160122454412
E02000082,1000,87.415502478594,1.36322667868409,6.71473636773321,3.67282559711582,0.833708877872916,12.584497521406,7973,903,89.8264984227129,10.1735015772871
E02000083,810,87.8825094667895,1.96499846484495,4.37007471087913,5.37304267731041,0.409374680176031,12.1174905332105,8769,1002,89.7451642615904,10.2548357384096
E02000084,1010,87.097077342355,2.04867963537262,7.17037872380415,3.06362184005263,0.620242458415562,12.902922657645,9562,1079,89.8599755662062,10.1400244337938
E02000085,930,90.0164702901305,2.36918788800203,4.26960597998226,2.71126314455847,0.633472697326745,9.9835297098695,7238,655,91.7015076650196,8.29849233498036
E02000086,1050,92.5627729257642,1.67849344978166,4.18941048034935,1.24181222707424,0.327510917030568,7.43722707423581,6780,548,92.5218340611354,7.47816593886463
E02000087,1080,89.6688217442935,2.0847077450851,6.10898535426837,1.82082068874522,0.316664467607864,10.3311782557066,6891,688,90.9222852619079,9.0777147380921
E02000088,1040,91.8056094093318,1.38296497350394,4.64004135970014,1.43466459868166,0.736719658782474,8.19439059066822,7109,628,91.8831588470984,8.11684115290164
E02000089,1030,92.3936785301298,1.6189130155467,3.31491712707182,2.1457021713992,0.526789155852499,7.60632146987023,7217,566,92.7277399460362,7.27226005396377
E02000090,860,90.5569562227825,2.06280082512033,4.76736190694476,1.97112078844832,0.641760256704103,9.44304377721751,7816,910,89.5713958285583,10.4286041714417
E02000091,920,89.4649865730221,2.19995868622185,5.51538938235902,2.38587068787441,0.433794670522619,10.5350134269779,8622,1060,89.051848791572,10.948151208428
E02000092,790,87.4105197634609,2.92561469032057,4.20168067226891,4.71521942110177,0.746965452847806,12.5894802365391,5746,680,89.4179894179894,10.5820105820106
E02000093,890,27.9426628686943,3.10576127905908,55.508591381053,9.58375447946338,3.85922999173022,72.0573371313057,4691,6192,43.1039235504916,56.8960764495084
E02000094,910,37.4685570546536,4.2533729705008,38.8406128515893,13.4461468099703,5.99131031328607,62.5314429453464,3930,4816,44.9348273496456,55.0651726503544
E02000095,870,27.8298558613043,3.12468501159157,55.3573228505191,7.62019957665558,6.06793669992944,72.1701441386957,3968,5953,39.9959681483721,60.0040318516279
E02000096,1130,32.284811792577,2.50065806791261,57.51513556199,4.14582784943406,3.55356672808634,67.715188207423,3728,3870,49.0655435640958,50.9344564359042
E02000097,870,36.1241348515294,3.61687876758205,41.5159633846841,11.6208975217683,7.12212547443626,63.8758651484706,4038,4920,45.0770261219022,54.9229738780978
E02000098,900,32.7920443101712,4.43101711983887,41.1631419939577,12.726586102719,8.88721047331319,67.2079556898288,3487,4457,43.8947633434038,56.1052366565962
E02000099,950,29.9988514987941,4.4906397151717,45.779258068221,13.9657746640634,5.76547605374986,70.0011485012059,3714,4993,42.6553347881015,57.3446652118985
E02000100,1160,31.5808297567954,2.93276108726753,52.587029089175,8.30948974725799,4.58989031950405,68.4191702432046,3982,4406,47.4725798760134,52.5274201239867
E02000101,770,30.3364766395199,4.73639091298757,32.5546506643806,22.524646378054,9.84783540505787,69.6635233604801,4062,5270,43.5276468066867,56.4723531933133
E02000102,740,31.6681648902016,4.44330294079877,33.5430846282265,23.4236548092975,6.92179273147554,68.3318351097984,3475,4312,44.6256581481957,55.3743418518043
E02000103,770,42.2446406052963,5.42244640605296,23.203026481715,21.0936604379227,8.03622606901295,57.7553593947037,4063,4660,46.5780121517826,53.4219878482174
E02000104,890,29.8950790601448,4.3593911629969,45.9731047731639,13.2702822521058,6.50214275158859,70.1049209398552,2895,3872,42.7811437860204,57.2188562139796
E02000105,860,24.2447294066507,3.93392740708542,53.7274505542273,13.931753966529,4.1621386655075,75.7552705933493,3687,5515,40.0673766572484,59.9326233427516
E02000106,750,37.6333561710874,4.93295487912303,27.7870216306156,21.9438191249878,7.70284819418616,62.3666438289126,4202,6015,41.1275325437996,58.8724674562005
E02000107,890,53.4698840254396,5.5181444070333,20.6322484100262,12.8226711560045,7.55705200149645,46.5301159745604,4816,5876,45.0430228208006,54.9569771791994
E02000108,890,26.2150668286756,3.84264884568651,51.230255164034,14.960510328068,3.75151883353584,73.7849331713244,2602,3982,39.5200486026731,60.4799513973269
E02000109,890,23.7327656123277,4.16666666666667,44.8499594484996,22.0397404703974,5.21086780210868,76.2672343876723,3774,6090,38.2603406326034,61.7396593673966
E02000110,970,53.0728329417584,5.8612588104365,20.6256955607766,13.9854086805985,6.45480400643007,46.9271670582416,3889,4198,48.0895264003957,51.9104735996043
E02000111,900,16.2134532815375,2.77039460233081,66.2032304232263,11.9914127990186,2.82150889388673,83.7865467184625,3295,6487,33.6843181353506,66.3156818646494
E02000112,850,21.0665818490246,3.88040712468193,53.4351145038168,17.8011026293469,3.81679389312977,78.9334181509754,3160,6272,33.5029686174724,66.4970313825276
E02000113,630,24.7436561367167,6.52511651993786,18.6224754013465,44.1740031071983,5.93474883480062,75.2563438632833,5024,4631,52.035214914552,47.964785085448
E02000114,870,52.5638179800222,6.63706992230855,20.5771365149833,15.0721420643729,5.14983351831299,47.4361820199778,4200,4810,46.61487236404,53.38512763596
E02000115,970,62.1223021582734,6.85851318944844,12.3860911270983,11.6786570743405,6.95443645083933,37.8776978417266,4444,3896,53.2853717026379,46.7146282973621
E02000116,710,40.7702686127806,7.34698883846437,23.071262112106,22.8995461793205,5.91193425732859,59.2297313872194,3390,4763,41.5797865816264,58.4202134183736
E02000117,570,31.1246150004162,6.88420877382835,15.0670107383668,41.8296845084492,5.09448097893948,68.8753849995838,5698,6315,47.4319487222176,52.5680512777824
E02000118,810,17.315649867374,3.6604774535809,61.0291777188329,15.1193633952255,2.87533156498674,82.684350132626,3277,6148,34.7692307692308,65.2307692307692
E02000119,660,21.8543046357616,6.07064017660044,14.7626931567329,51.158940397351,6.15342163355408,78.1456953642384,3625,3623,50.0137969094923,49.9862030905077
E02000120,950,64.1849359670067,6.86998046451053,11.3414369437812,12.2422400694595,5.36140655524202,35.8150640329933,4904,4310,53.2233557629694,46.7766442370306
E02000121,850,16.0304488973469,2.36202843389679,70.2563528489869,8.39583566550991,2.95533415425949,83.9695511026531,2749,6184,30.7735363259823,69.2264636740177
E02000122,1050,58.2250278499814,6.25077361059537,15.4598341378884,11.5979700457977,8.4663943557371,41.7749721500186,4566,3513,56.5168956554029,43.4831043445971
E02000123,620,39.764929682723,7.24233983286908,14.7020857395204,33.0661050343094,5.22453971057816,60.235070317277,6632,8087,45.0574087913581,54.9425912086419
E02000124,1060,64.820974369008,6.9066718841714,10.33065936216,12.5611426335355,5.38055175112503,35.179025630992,5906,4316,57.7773429857171,42.2226570142829
E02000125,930,53.8788719371244,7.27693018955155,15.4045307443366,18.7794729542302,4.66019417475728,46.1211280628756,5995,4820,55.4322699953768,44.5677300046232
E02000126,630,33.1189710610932,7.02250803858521,11.459807073955,39.3183279742765,9.08038585209003,66.8810289389068,3920,3855,50.4180064308682,49.5819935691318
E02000127,730,80.5139691147,3.94907461982789,5.0689614523164,9.65460332429565,0.813391488860073,19.4860308853,7157,1326,84.3687374749499,15.6312625250501
E02000128,980,88.3328763367151,3.11214697011242,4.70249520153551,2.79681930353715,1.05566218809981,11.6671236632849,6473,821,88.7441732931177,11.2558267068824
E02000130,980,69.4970937578974,6.17892342683851,6.57063431892848,16.350770785949,1.40257771038666,30.5029062421026,5951,1963,75.195855446045,24.804144553955
E02000131,860,62.6200580746035,8.05226714317623,5.9414786687514,21.9566674112129,1.42952870225598,37.3799419253965,6197,2757,69.2092919365647,30.7907080634353
E02000132,980,80.4832496790008,4.23718921442745,6.98027314112291,6.79350998015642,1.5057779852924,19.5167503209992,6740,1827,78.6739815571378,21.3260184428621
E02000133,1270,87.9138038725796,2.10285238392671,7.13095981678118,2.08203206329377,0.770351863418697,12.0861961274204,8242,1364,85.8005413283365,14.1994586716635
E02000134,990,83.022370741669,4.6690801076766,5.85723568179709,5.1239209133946,1.32739255546273,16.977629258331,8735,2038,81.0823354683004,18.9176645316996
E02000135,700,56.5029792479967,7.50975960550647,5.8557633038833,28.3542223135402,1.77727552907335,43.4970207520033,6795,2939,69.8068625436614,30.1931374563386
E02000136,880,84.9511173184358,2.30446927374302,8.06564245810056,3.92807262569832,0.750698324022346,15.0488826815642,4996,732,87.2206703910615,12.7793296089385
E02000137,1100,84.8198313314592,4.11449016100179,5.86506516739075,3.96115512394582,1.2394582162024,15.1801686685408,6453,1373,82.4559161768464,17.5440838231536
E02000138,1150,85.7358870967742,3.515625,5.74596774193548,3.88104838709677,1.12147177419355,14.2641129032258,6463,1473,81.4390120967742,18.5609879032258
E02000139,1130,83.1548599670511,5.17572762218561,4.44810543657331,6.63097199341021,0.590334980779791,16.8451400329489,6152,1132,84.4590884129599,15.5409115870401
E02000140,690,84.3427434398707,3.28317373461012,3.30804626290262,8.44422335530407,0.621813207312523,15.6572565601293,7121,920,88.5586369854496,11.4413630145504
E02000141,920,69.6253602305476,6.39769452449568,6.38328530259366,16.5994236311239,0.994236311239193,30.3746397694524,5526,1414,79.6253602305475,20.3746397694524
E02000142,1190,85.2142426071213,2.96922148461074,6.95232347616174,3.45202172601086,1.41219070609535,14.7857573928787,6967,1318,84.091732045866,15.908267954134
E02000144,1180,80.4054832392582,4.58472526206658,8.24789770763737,4.73447759474715,2.02741619629075,19.5945167607419,6844,1837,78.8388434512153,21.1611565487847
E02000145,720,80.6579272817215,3.73485035864457,3.40093989611674,11.3653227801138,0.840959683403413,19.3420727182785,6921,1165,85.5923818946327,14.4076181053673
E02000146,990,86.9173474291206,3.83229216722729,5.35800096107641,3.29168668909178,0.600672753483902,13.0826525708794,7190,1134,86.3767419509851,13.6232580490149
E02000147,1230,85.7573095746016,2.9740243443343,7.12761952566194,2.52227381101769,1.61877274438449,14.2426904253984,6871,1098,86.2216087338437,13.7783912661564
E02000148,1180,88.6560364464692,2.23234624145786,5.87699316628702,2.36902050113895,0.865603644646925,11.3439635535308,5786,799,87.8663629460896,12.1336370539104
E02000149,830,88.090295796575,2.42605085625324,3.76232485729113,5.15049299429165,0.570835495588998,11.909704203425,6867,841,89.0892579138557,10.9107420861443
E02000150,1140,83.5828044545563,4.27493713327745,4.89761705185008,6.21482457190756,1.02981678840857,16.4171955454437,7284,1067,87.2230870554425,12.7769129445575
E02000151,1210,91.1011354634275,1.92764721415368,5.14919461315025,1.37311856350673,0.448904145761817,8.89886453657248,6782,792,89.5431740163718,10.4568259836282
E02000152,860,83.9926962872794,4.15398660986001,4.96043822276324,6.11685940353013,0.776019476567255,16.0073037127206,5663,909,86.1685940353013,13.8314059646987
E02000153,1310,91.4893617021277,2.46292714377821,3.32688588007737,2.37266279819471,0.34816247582205,8.51063829787234,7154,601,92.2501611863314,7.7498388136686
E02000154,1070,86.9581605729363,2.36210579218495,7.18683251664782,2.97776102525443,0.515140092976505,13.0418394270637,6928,1031,87.0461113205177,12.9538886794823
E02000155,870,89.6307023895728,1.85372918175235,3.98262128892107,4.01158580738595,0.521361332367849,10.3692976104272,6206,699,89.8769007965243,10.1230992034757
E02000156,1070,89.391433768811,3.14205391103026,4.29138415743344,2.54671738051927,0.628410782206053,10.608566231189,10911,1183,90.2182900611874,9.78170993881263
E02000157,1140,91.9763937719739,1.77046710195881,4.64590657960824,0.966850828729282,0.640381717729784,8.02360622802612,7225,739,90.7207433450527,9.27925665494726
E02000158,900,87.7919608908202,2.89244975556763,3.38131450298751,5.33677349266703,0.597501357957632,12.2080391091798,6508,856,88.3758826724606,11.6241173275394
E02000159,1130,90.237815619495,2.12859659424545,4.78567234292425,2.01115678214915,0.836758661186142,9.76218438050499,6114,698,89.7533763945978,10.2466236054022
E02000160,1070,93.5336048879837,2.20213849287169,2.10030549898167,1.51476578411405,0.64918533604888,6.46639511201629,7216,640,91.8533604887984,8.14663951120163
E02000161,1120,88.3234244946492,1.96195005945303,6.51605231866825,2.27110582639715,0.927467300832342,11.6765755053508,7474,936,88.8703923900119,11.1296076099881
E02000162,910,90.5423576871358,1.98715075451965,5.1994621246078,1.70327207530256,0.567757358434185,9.45764231286419,6047,646,90.3481249066189,9.65187509338115
E02000163,1110,92.8888888888889,1.72549019607843,3.73856209150327,1.26797385620915,0.379084967320261,7.11111111111111,7053,597,92.1960784313726,7.80392156862745
E02000165,1020,95.3158268275373,1.64655784244145,1.44783534421576,0.965223562810504,0.624556422995032,4.68417317246274,6671,374,94.6912704045422,5.30872959545777
E02000166,1070,79.3791014639071,6.38566380615851,5.76728924785462,5.72942958101969,2.73851590106007,20.6208985360929,5703,2221,71.9712266532055,28.0287733467946
E02000167,1440,84.8187311178248,4.73313192346425,6.70946626384693,1.86304128902316,1.87562940584089,15.1812688821752,4917,3027,61.8957703927492,38.1042296072508
E02000168,1200,78.218306412139,6.55898188937837,7.18306412139011,5.6779246206559,2.36172295643661,21.781693587861,5880,2292,71.9530102790015,28.0469897209985
E02000169,1380,75.8805813801231,6.11496660992536,11.6930731962813,2.44860547335341,3.86277334031688,24.1194186198769,4215,3422,55.1918292523242,44.8081707476758
E02000170,1230,74.3223794674982,5.64883665147517,10.9138882225953,4.58143439673783,4.53346126169345,25.6776205325018,4823,3515,57.8436075797553,42.1563924202447
E02000171,1180,77.0785367101561,6.2036326426196,9.73394730110003,4.28498337170632,2.69889997441801,22.9214632898439,5095,2723,65.1701202353543,34.8298797646457
E02000172,800,62.5603626687691,6.9675766236326,14.5855918005322,12.0232581058441,3.86321080122204,37.4396373312309,6595,3552,64.9945796787228,35.0054203212772
E02000173,1360,70.0977198697068,6.67100977198697,16.0130293159609,3.86970684039088,3.3485342019544,29.9022801302932,3693,3982,48.1172638436482,51.8827361563518
E02000174,1010,67.8907505164104,5.4395226072986,12.7840257057608,10.0872159742942,3.79848519623594,32.1092494835896,5520,3194,63.3463392242369,36.6536607757631
E02000175,1200,70.2983725135624,5.59448462929476,13.245931283906,7.43670886075949,3.4245027124774,29.7016274864376,4953,3895,55.9787522603978,44.0212477396022
E02000176,1400,77.6871175270673,5.14671269417857,11.6271771536168,2.24384120508395,3.29515142005335,22.3128824729327,3251,3122,51.0120822218735,48.9879177781265
E02000177,890,64.0143048725972,5.91193562807331,13.8243182834153,12.3491282968261,3.90031291908806,35.9856951274028,5762,3186,64.3942780509611,35.6057219490389
E02000178,870,63.0800496782206,6.25493959579993,12.4308456588009,12.6679462571977,5.56621880998081,36.9199503217794,4838,4019,54.6234616687366,45.3765383312634
E02000179,1020,66.6455996207932,5.57750039500711,14.56786222152,9.96997945963027,3.23905830304946,33.3544003792068,3573,2756,56.4544161794912,43.5455838205088
E02000180,900,66.0692514020971,5.9375762009266,14.5696171665447,10.960741282614,2.46281394781761,33.9307485979029,5119,3083,62.4116069251402,37.5883930748598
E02000181,1340,75.7913855734302,4.46289569278672,12.8178515827711,3.8012454592631,3.12662169174883,24.2086144265698,4191,3517,54.3720809548521,45.6279190451479
E02000182,1100,59.7133044646857,4.25563685232194,23.7270419590862,6.42078542631029,5.88323129759594,40.2866955353143,3006,3691,44.8857697476482,55.1142302523518
E02000183,1050,77.2147099709339,5.15607228611146,8.92202704410464,5.71211929735878,2.99507140149122,22.7852900290661,4967,2946,62.7701251105775,37.2298748894225
E02000184,830,59.0069804098176,6.10222922765143,19.1060571943256,11.9455077685206,3.83922539968476,40.9930195901824,5180,3702,58.320198153569,41.679801846431
